id;type;file
evac_center_21_z-2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
NC_FARMER_hat;item_group;data/json/npcs/NC_FARMER.json
refctr_NE5a_z-1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_N4a_z-4;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
Evac Shelter Unfinished 1b;overmap_special;data/json/overmap/overmap_special/specials.json
MMA_MARTIAL_ARTS_JEDI;mutation;data/mods/MMA/mutations.json
constr_reinforced_single_pane_glass_taped;construction;data/json/construction.json
MA_30_BEVERLY;city;data/mods/MA/cities.json
MA_347_WOBURN;city;data/mods/MA/cities.json
refctr_NE3d;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
prof_xenology;proficiency;data/json/proficiencies/chemistry.json
EOC_DUST_WIND;effect_on_condition;data/mods/desert_region/weather/weather_eoc.json
xe_cold_iron_stab_damage;damage_info_order;data/mods/Xedra_Evolved/damage_types.json
achievement_max_spell_level_30;achievement;data/mods/Magiclysm/achievements/spells.json
refctr_SE4d;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
4x4_microlab_vent_shaft;overmap_special;data/json/overmap/overmap_special/specials.json
constr_privacy_fence_from_posts;construction;data/json/construction.json
nested_all_chainmail_suit;nested_category;data/json/recipes/nested.json
constr_palisade_pulley_wood;construction;data/json/construction.json
refctr_NW1d_z-1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
NC_SURVIVOR_CHEF_pants_female;item_group;data/json/npcs/NC_SURVIVOR_CHEF.json
scrap_axe;GENERIC;data/mods/Aftershock/items/armor/exosuit/exosuit_melee.json
refctr_W4a_z-3;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
MA_39_BOYLSTON;city;data/mods/MA/cities.json
TOOLMOD_ATTACH;item_action;data/json/item_actions.json
app_jointer;construction;data/json/construction.json
refctr_NW3c_z1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
morale_mutilate_corpse;morale_type;data/json/morale_types.json
NC_OPS_shirt_male;item_group;data/mods/innawood/npcs/NC_OPS.json
constr_mailbox;construction;data/json/construction.json
military_outpost;overmap_special;data/json/overmap/overmap_special/specials.json
evac_center_19_z-3;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
constr_strconc_wall_y;construction;data/json/construction.json
refctr_NW3d_z2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
test_body_temp_delta_sym;widget;data/mods/TEST_DATA/widgets.json
veh_oil_press_electric;vehicle_part;data/json/vehicleparts/utilities.json
hp_left_leg_graph;widget;data/json/ui/hp.json
constr_remove_wooden_wall_chipped;construction;data/json/deconstruction.json
sights_SMG;item_group;data/json/itemgroups/Weapons_Mods_Ammo/gunmod.json
refctr_NE1e_z1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
MA_267_SHEFFIELD;city;data/mods/MA/cities.json
test_restricted_container_holder;ARMOR;data/mods/TEST_DATA/items.json
app_washing_machine;construction;data/json/construction.json
prac_closures_waterproofing;practice;data/json/recipes/practice/tailoring.json
refctr_SW5a_z1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
bots;item_group;data/json/itemgroups/Monsters_Animals_Lairs/monster_drops_advtech.json
NC_CITY_COP_helmet;item_group;data/json/npcs/NC_CITY_COP.json
NC_OPS_shirt_female;item_group;data/json/npcs/NC_OPS.json
constr_tempered_window_curtain;construction;data/json/construction.json
refctr_NE5b_z1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
f_web_up;furniture;data/json/furniture_and_terrain/furniture-tools.json
refctr_W1e_z-4;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
EOC_empath;effect_on_condition;data/mods/BombasticPerks/perkdata/empath.json
wand_disp_improved_knock_lesser;TOOL;data/mods/Magiclysm/items/enchanted_wands.json
test_move_mode_text;widget;data/mods/TEST_DATA/widgets.json
xe_night_messages;effect_on_condition;data/mods/Xedra_Evolved/effects/effect_on_condition.json
refctr_NE5c;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
Lumbermill;overmap_special;data/mods/desert_region/overmap/location_blacklist.json
PAIN_STR;enchantment;data/mods/Xedra_Evolved/enchantments/weapon.json
t_clay_underground;terrain;data/json/furniture_and_terrain/terrain-floors-indoor.json
refctr_W1c_z1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
constr_wall_wattle_from_fence;construction;data/json/construction.json
MA_332_WESTMINSTER;city;data/mods/MA/cities.json
refctr_SE4c_z-3;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
cross_split_test;vehicle;data/mods/TEST_DATA/vehicle.json
refctr_SE5d_z-2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
test_whiskey_caffenated;COMESTIBLE;data/mods/TEST_DATA/items.json
refctr_NE4d_z-4;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
afs_tunnel_river;overmap_terrain;data/mods/Aftershock/maps/overmap_terrain/overmap_terrain_tunnels.json
prison_canine_utility;item_group;data/json/itemgroups/Locations_MapExtras/prison_item_groups.json
app_arcade_machine;construction;data/json/construction.json
refctr_NW1a_z-4;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
NC_NPC_MUTANT_BEAST;npc_class;data/mods/No_Hope/NPC/npc_classes_mutant.json
wsurvivor_suit_nofur;ARMOR;data/json/items/armor/bespoke_armor/cuttingroom.json
refctr_S2a_z-3;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
achievement_mutation_threshold_gastropod;achievement;data/json/achievements.json
2storyModern01;city_building;data/json/overmap/multitile_city_buildings.json
MA_76_DIGHTON;city;data/mods/MA/cities.json
NC_SCIENTIST_eyes;item_group;data/json/npcs/NC_SCIENTIST.json
refctr_W1a_z-1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
score_distance_veh_ctrl_remote;score;data/json/scores.json
achievement_wear_power_armor;achievement;data/json/achievements.json
cop_car;profession;data/json/professions.json
refctr_SE5a_z-4;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
NC_NPC_MUTANT_MASTODON;npc_class;data/mods/Aftershock/npcs/Backgrounds/npc_classes_mutant.json
refctr_N1c_z-2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
TALK_TEST_NPC_RULES;talk_topic;data/json/npcs/TALK_TEST.json
achievement_mutation_threshold_tyrant;achievement;data/mods/DinoMod/achievements/achievements.json
constr_strconc_wall_orange;construction;data/json/construction.json
refctr_N3b_z-2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
constr_junk_palisade;construction;data/json/construction.json
refctr_NW4e_z1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
prac_psionics_begin;practice;data/mods/MindOverMatter/recipes/psionics_practice.json
shopping_plaza;city_building;data/json/overmap/multitile_city_buildings.json
TALK_GODCO_chloe_loss;talk_topic;data/json/npcs/godco/members/NPC_Chloe_Taylor_King.json
NC_ARMY_coat;item_group;data/mods/Military_Professions/npc/NC_ARMY.json
achievement_mutation_threshold_lizard;achievement;data/json/achievements.json
TALK_TEST_SPEAKER_EFFECT_COMPOUND_CONDITIONAL;talk_topic;data/json/npcs/TALK_TEST.json
ap_stereo;vehicle_part;data/json/furniture_and_terrain/appliances.json
parkour_practitioner;profession;data/json/professions.json
constr_carpet_rock_green;construction;data/json/construction.json
NC_ARMY_coat;item_group;data/mods/innawood/npcs/NC_ARMY.json
achievement_lvl_10_swimming;achievement;data/json/achievements.json
reinforced_solar_array_v2_part;vehicle_part;data/mods/BlazeIndustries/vehicleparts/blaze_other_parts.json
mend_fault_engine_starter_replace;fault_fix;data/json/faults/fixes_vehicles.json
constr_leanto;construction;data/json/construction.json
constr_revert_concrete_wall_paint_gray;construction;data/json/construction.json
mon_debug_memory;MONSTER;data/mods/TEST_DATA/monsters.json
corpse_generic_male_deep_one;GENERIC;data/mods/Mythos-Creatures/items/corpses/mythos.json
refctr_N4c_z-1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
Acid Anthill;overmap_special;data/json/overmap/overmap_mutable/anthill.json
BRAWLER;mutation;data/json/mutations/mutations.json
NC_ISHERWOOD_CLAIRE_torso;item_group;data/json/npcs/isherwood_farm/NPC_Claire_Isherwood.json
constr_revert_strconc_wall_paint_pink;construction;data/json/construction.json
refctr_SE4c_z-1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
MA_97_FITCHBURG;city;data/mods/MA/cities.json
npc_shoes_female;item_group;data/mods/innawood/npcs/items_generic.json
test_longshirt;ARMOR;data/mods/TEST_DATA/items.json
achievement_lvl_10_traps;achievement;data/json/achievements.json
nested_sling_ready_explosives;nested_category;data/json/recipes/nested.json
achievement_kill_in_first_minute;achievement;data/json/achievements.json
constr_remove_log_wall;construction;data/json/deconstruction.json
nested_falx;nested_category;data/json/recipes/nested.json
Island_4;overmap_special;data/mods/desert_region/overmap/location_blacklist.json
lab_1x1x2_RES_8_check_MAINT;effect_on_condition;data/json/mapgen/lab/lab_modular/lab_nests_modular/lab_effect_on_condition.json
constr_remove_log_wall_embrasure;construction;data/json/deconstruction.json
mut_eyestalk;effect_on_condition;data/json/effect_on_condition.json
npc_throw;item_group;data/mods/innawood/npcs/items_generic.json
nested_pipe_rifles;nested_category;data/json/recipes/nested.json
refctr_S5e;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
took_anticonvulsant_visible;effect_type;data/json/effects.json
refctr_N1c_z1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
BastionFortStart;scenario;data/json/scenarios.json
air_jack;vehicle_part;data/json/vehicleparts/engineering.json
refctr_N2c_z-2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_SE2e_z-3;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
evac_center_8_z-2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
test_mult_limbscores_mod;character_mod;data/mods/TEST_DATA/character_modifiers.json
evac_center_7_z-2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
score_exhumed_graves;score;data/json/scores.json
refctr_SE4a_z1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_E2d_z-1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
constr_chickenwire_fence;construction;data/json/construction.json
refctr_W1e_z1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_SW2d_z2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
alien_small_wool;harvest;data/mods/Aftershock/monsterdrops/monsterdrops.json
score_skill_levels_gained;score;data/json/scores.json
test_glaive;GENERIC;data/mods/TEST_DATA/items.json
refctr_E3d_z-4;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
constr_remove_log_wall_widened;construction;data/json/deconstruction.json
retirement_community;overmap_special;data/json/overmap/overmap_special/specials.json
human_blood;addiction_type;data/mods/Xedra_Evolved/addictions.json
bp_44ball;MIGRATION;data/mods/Generic_Guns/ammo/gg_ammo_migration.json
MA_138_HOPEDALE;city;data/mods/MA/cities.json
human_large_fur;harvest;data/json/harvest.json
TALK_EVAC_MERCHANT;talk_topic;data/json/npcs/common_chat/TALK_COMMON_MISSION.json
l_hc;widget;data/json/ui/sidebar-mobile.json
EOC_RandEnc_RC_Shoppers_remove;effect_on_condition;data/json/encounters/randenc_refugee_center.json
emp;effect_type;data/json/effects.json
EOC_TELEKIN_MATRIX_BOOST;effect_on_condition;data/mods/MindOverMatter/effectoncondition/eoc_power_effects.json
emt;profession;data/json/professions.json
refctr_SE3d_z1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_SE2c_z-3;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_E4b_z2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
constr_dirtfloor_thatchroof;construction;data/json/construction.json
police_armory_full_usp9mag_9mmP;item_group;data/json/itemgroups/Weapons_Mods_Ammo/arsenal/police_armory.json
test_ring_strength_1;TOOL_ARMOR;data/mods/TEST_DATA/items.json
Shipwreck;overmap_special;data/json/overmap/overmap_special/specials.json
MA_171_MARSHFIELD;city;data/mods/MA/cities.json
MA_162_LUNENBURG;city;data/mods/MA/cities.json
hp_right_arm_graph;widget;data/json/ui/hp.json
refctr_NW1a_z-2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
PACK_LEADER;mutation;data/mods/DinoMod/mutations/mutations.json
refctr_SE4b_z-1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
druid_naturebow1_plus;SPELL;data/mods/Magiclysm/Spells/druid.json
nested_talwar;nested_category;data/json/recipes/nested.json
test_body_temp_clause;widget;data/mods/TEST_DATA/widgets.json
npc_underwear_feet_female;item_group;data/json/npcs/items_generic.json
constr_water_channel;construction;data/json/construction.json
generic_spellbook;BOOK;data/mods/Magiclysm/items/spellbooks.json
npc_underwear_top_female;item_group;data/mods/innawood/npcs/items_generic.json
test_baseball_x2_degradation;GENERIC;data/mods/TEST_DATA/items.json
wand_disp_magic_missile_greater;TOOL;data/mods/Magiclysm/items/enchanted_wands.json
vegetarian;profession;data/json/hobbies.json
infinitree_sticks_1;construction;data/mods/Sky_Island/constructions.json
refctr_E2b_z1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_SW3d_z1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
MA_38_BOXFORD;city;data/mods/MA/cities.json
MA_134_HOLDEN;city;data/mods/MA/cities.json
ACT_WAIT_WEATHER;activity_type;data/json/player_activities.json
afs_stratoscom_relay_station;overmap_special;data/mods/Aftershock/maps/overmap_specials.json
nested_all_knee_guards;nested_category;data/json/recipes/nested.json
npc_wrist;item_group;data/mods/innawood/npcs/items_generic.json
MA_135_HOLLAND;city;data/mods/MA/cities.json
score_distance_acft_onboard;score;data/json/scores.json
ap_standing_pyrokinetic_lamp;vehicle_part;data/mods/MindOverMatter/furniture_and_terrain/appliance_lighting.json
source_of_farming;overmap_location;data/json/npcs/destination_locations.json
refctr_NE3c_z-2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
MA_20_BARNSTABLE;city;data/mods/MA/cities.json
reloading_move_mod;character_mod;data/json/character_modifiers.json
convert_splitrail_to_privacy_fence;construction;data/json/construction.json
MA_131_HINGHAM;city;data/mods/MA/cities.json
car_atomic_flame;vehicle;data/mods/CrazyCataclysm/crazy_vehicles.json
AEP_STR_DOWN;enchantment;data/json/artifact/legacy_artifact_passive.json
constr_carpet_metal_purple;construction;data/json/construction.json
nested_chitin_armguards;nested_category;data/json/recipes/nested.json
NC_COWBOY_pants_female;item_group;data/json/npcs/NC_COWBOY.json
f_vent_rad_cloud;furniture;data/json/furniture_and_terrain/furniture-emitters.json
bio_fuel_wood;bionic;data/mods/TEST_DATA/bionics.json
refctr_NE5c_z-3;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
LMOE Shelter;overmap_special;data/json/overmap/overmap_special/specials.json
ap_oxygen_concentrator;vehicle_part;data/json/furniture_and_terrain/appliances.json
aim_speed_mod;character_mod;data/json/character_modifiers.json
score_moves;score;data/json/scores.json
refctr_NE2c_z2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_N2a_z2;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_N3d_z-1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
nested_casings;nested_category;data/json/recipes/nested.json
refctr_SE1b_z1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
refctr_S5a_z-1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
hp_head_graph;widget;data/json/ui/hp.json
refctr_NW2a_z1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
ACT_SPELLCASTING;activity_type;data/json/player_activities.json
constr_concrete_wall_p;construction;data/json/construction.json
EXODII_CBM_unlocks_weapons_heavy;item_group;data/json/npcs/exodii/exodii_merchant_itemlist.json
refctr_NE1b_z-1;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
EOC_MOVE_PORTAL_STORM;effect_on_condition;data/json/portal_storm_effect_on_condition.json
backpacking;profession;data/json/hobbies.json
refctr_N2e_z-3;overmap_terrain;data/mods/Graphical_Overmap/go_overmap_terrain_evac_center.json
